BVP,EDA,HR,TEMP,Tin,Rhin,TSV
0,0.27,83.04,33.53,26,18.3,0
0.09,0.3,90.86,33.53,26,18.3,0
0.02,0.28,77.22,33.5,26,18.5,0
-0.03,0.26,71.07,33.7,26,18.4,0
-0.22,0.24,77.21,33.71,26,18.4,0
0.27,0.29,78.3,33.76,26,18.5,0
0.03,0.26,74.1,33.89,26,18.6,0
-0.16,0.25,76.93,33.94,26,18.4,0
0.2,0.28,77.56,33.93,26,18.3,0
-0.2,0.24,89.19,33.88,26,18.2,0
-0.05,0.24,84.26,33.73,26,18.2,0
0.36,0.26,88.45,33.65,26,18.3,0
0.31,0.22,81.91,33.61,26,18,0
-0.95,0.17,87.49,33.37,26,18,0
0.44,0.17,78.7,33.41,26,18.2,0
0.17,0.14,79.61,33.54,26,18.4,0
-0.49,0.17,77.3,33.52,26,18.1,0
0.09,0.17,59.15,33.68,26,18,0
0.37,0.25,59.8,33.68,26,18.1,0
0.13,0.27,62.88,33.57,25.9,18.3,0
-0.24,0.2,78.35,33.5,25.9,18.1,0
-0.12,0.2,78.96,33.46,25.9,18.3,0
0.18,0.19,76.31,33.51,25.9,17.9,0
-0.09,0.17,77.17,33.61,25.9,18,0
-0.04,0.16,77.77,33.48,25.9,17.9,0
0.04,0.18,76.6,33.42,25.9,18.2,-1
-0.03,0.16,79.2,33.36,25.9,18.4,-1
0.22,0.21,81.91,33.13,25.9,18,-1
-0.31,0.17,94.76,33.1,25.9,18.1,-1
1.15,0.16,80.45,33.17,25.9,17.6,-1
-1.03,0.14,78.7,32.86,25.8,17.7,-1
0.45,0.14,72.37,32.97,25.8,17.6,-1
-0.5,0.21,72.47,32.93,25.8,17.6,-1
-0.11,0.19,71.31,32.95,25.8,17.6,-1
-0.04,0.22,75.27,33.23,25.8,17.5,-1
0.16,0.39,75.87,33.23,25.8,17.6,-1
0.57,0.37,78.3,33.34,25.8,17.6,-1
-0.36,0.32,73.28,33.38,25.8,17.6,-1
-0.28,0.31,70.78,33.49,25.8,17.5,-1
0.19,0.28,81.79,33.54,25.8,17.5,-1
-0.13,0.39,73.11,33.55,25.8,17.5,0
0.54,0.35,68.71,33.58,25.8,17.5,0
-0.63,0.36,88.79,33.53,25.8,17.7,0
-0.17,0.44,103.93,33.65,25.8,17.7,0
0.42,0.39,78.92,33.73,25.7,17.5,0
0.35,0.3,77.99,33.72,25.7,17.4,0
-0.57,0.29,97.38,33.72,25.7,17.7,0
0.64,0.25,89.06,33.72,25.7,17.5,0
-0.7,0.2,84.1,33.74,25.7,17.5,0
0.19,0.21,86.93,33.71,25.7,17.5,0
-0.16,0.23,92.27,33.63,25.7,17.6,0
1.41,0.24,107.84,33.61,25.7,17.7,0
-0.59,0.26,107.15,33.47,25.7,17.7,0
-1.64,0.24,92.82,33.53,25.6,17.6,0
0.06,0.23,79.74,33.49,25.6,18,0
-0.62,0.21,78.14,33.46,25.6,18,0
-0.19,0.24,77.6,33.57,25.6,17.7,0
1.46,0.37,76.94,33.76,25.6,17.7,0
0.04,0.54,82.7,33.71,25.6,17.5,0
0.23,0.55,77.48,33.64,25.6,17.4,0
1.57,0.5,72.81,33.8,25.6,17.5,0
-1.45,0.38,75.68,33.87,25.6,17.4,0
-0.51,0.33,77.6,33.97,25.6,17.4,0
0.31,0.3,79.18,33.95,25.6,17.3,0
0.06,0.52,81.38,33.94,25.5,17.3,0
0.29,0.48,79.67,33.95,25.5,17.4,0
-0.29,0.5,77.67,33.99,25.5,17.2,0
0.19,0.9,87.1,34.15,25.5,17.1,0
-0.2,0.74,81.82,34.22,25.5,17.3,0
0.3,0.63,82,34.14,25.5,17.3,0
-0.49,0.68,75.21,34.12,25.5,17.3,1
0.08,0.65,83.16,34.26,25.5,17.3,1
0.07,0.57,87.12,34.31,25.5,17.3,1
-0.31,0.48,84.87,34.19,25.5,17.1,1
0.08,0.89,71.19,34.21,25.4,17.1,1
0.64,1.32,68.32,34.15,25.4,16.9,1
-0.5,1.37,79.13,34.17,25.4,17,1
0.21,1.3,91.93,34.16,25.4,17.1,1
-0.98,1.15,95.31,34.16,25.4,16.9,1
0.28,1.06,82.71,34.22,25.4,16.9,1
2.08,0.81,80.84,34.31,25.4,16.8,1
-1.49,0.65,89.43,34.31,25.4,16.9,1
0.6,0.72,95.02,34.3,25.4,16.8,1
-0.56,0.65,89.22,34.37,25.4,16.8,1
-0.06,0.6,88.17,34.42,25.4,16.7,1
-0.42,0.47,80.57,34.43,25.3,16.7,1
0.48,0.6,82.8,34.43,25.3,16.7,1
0.08,0.66,83.45,34.45,25.3,16.7,1
-0.25,0.8,83.6,34.48,25.3,16.7,1
0.07,0.77,75.81,34.52,25.3,16.9,1
0.38,0.97,78.01,34.47,25.3,16.8,1
-0.38,0.85,78.09,34.47,25.3,16.9,1
0,0.61,75.92,34.47,25.3,16.8,1
0.31,0.66,79,34.44,25.3,16.8,1
-0.85,0.78,80.94,34.49,25.3,16.9,1
0.52,1.09,79.69,34.58,25.3,16.8,1
-0.21,1.21,78.97,34.64,25.3,16.9,1
-2.15,0.89,80.58,34.68,25.3,16.8,1
2.82,1.74,75.63,34.66,25.3,16.8,1
-0.59,1.98,78.74,34.63,25.2,16.8,1
-0.18,2.07,77.76,34.77,25.2,16.9,1
0.62,1.2,70.08,34.91,25.2,16.8,1
-0.13,1.07,78.81,35.1,25.2,16.8,1
-0.02,1.78,79.55,35.26,25.2,17,1
-0.46,2.42,80.28,35.28,25.2,16.8,1
0.4,2.35,78.57,35.27,25.2,16.8,1
-0.5,2.7,82.99,35.33,25.2,16.8,1
0.53,2.31,80.06,35.4,25.2,16.9,1
-0.12,1.83,76.03,35.43,25.2,16.8,1
0.36,1.61,77.32,35.47,25.2,16.9,1
-0.59,1.11,76.67,35.53,25.2,16.7,1
0.34,1.01,79.39,35.56,25.2,17,1
-0.01,0.84,82.35,35.59,25.2,17,1
-0.01,0.98,78.99,35.64,25.2,17,1
-1.06,0.76,85.14,35.56,25.1,17,1
1.15,0.92,72.58,35.44,25.1,16.9,1
-0.05,0.98,77.29,35.43,25.1,16.9,1
0.3,1.53,74.55,35.49,25.1,17.2,1
-0.53,1.43,83.95,35.59,25.1,16.9,1
-0.32,1.93,72.67,35.64,25.1,17,1
0.55,1.68,75.41,35.59,25.1,17.3,1
-0.09,1.53,80.34,35.59,25.1,17.1,1
0.02,1.41,88.79,35.63,25.1,17,1
-0.68,1.15,79.97,35.66,25.1,17.1,1
0.58,1.95,78.15,35.68,25.1,17.1,1
0.12,1.57,75.48,35.7,25.1,17.3,1
-0.04,1.78,73.18,35.63,25.1,17.2,1
0.11,2.05,74.76,35.53,25.1,17.3,1
0.81,1.82,66.46,35.38,25.1,17.3,1
-1.57,1.54,79.71,35.23,25.1,17.4,1
0.79,2.38,78.65,35.43,25.1,17.4,1
-0.16,2.07,76.65,35.58,25.1,17.4,1
-0.31,2.2,82.81,35.56,25.1,17.5,1
0.05,2.24,92.91,35.56,25.1,17.5,1
0.19,2.5,79.17,35.55,25.1,17.5,1
-0.07,2,76.38,35.54,25.1,17.5,1
0.09,2.11,76.08,35.5,25.1,17.5,1
0.07,2.43,83.23,35.5,25.1,17.5,1
-0.02,2.76,81.67,35.45,25.1,17.5,1
-0.17,2.41,77.9,35.3,25,17.5,1
0.16,2.29,71.69,35.11,25,17.5,1
0.22,2.7,67.15,35.14,25,17.5,1
0.58,2.32,81.37,35.18,25,17.4,1
0.08,2.31,80.83,35.34,25,17.4,1
-0.85,2.42,80.72,35.47,25,17.4,1
0.02,2.2,79.58,35.46,25,17.4,1
-0.49,2.71,81.27,35.53,25,17.4,1
0.27,2.41,76.14,35.57,25,17.4,1
-1.05,2.81,78.53,35.64,25,17.4,1
1.55,2.51,73.88,35.58,25,17.3,1
0.03,2.54,88.47,35.53,25,17.3,1
2.12,2.34,87.02,35.44,25,17.4,1
-2.46,2.6,85.77,35.4,25,17.3,1
0.09,2.12,82.17,35.46,25,17.3,1
-0.43,1.89,78.89,35.51,25,17.2,1
0.36,2,81.82,35.48,25,17.5,1
-0.27,1.82,83.75,35.22,25,17.5,1
0.18,1.41,91.27,35.08,25,17.5,1
-0.16,1.39,82.41,34.97,25,20.3,1
0.29,0.34,68.12,35,21.5,32.7,1
-0.26,0.27,74.57,34.89,21.7,23,1
-1.09,0.2,82.59,34.74,21.8,22.5,1
1.12,0.14,76.17,34.62,21.9,22,1
0.03,0.15,69.7,34.44,21.9,22.3,1
-0.39,0.19,76.98,34.25,21.9,21.6,1
0.16,0.13,65.7,34.23,22,21.7,1
-0.06,0.13,74.25,34.22,22,21.9,1
0.66,0.13,78.79,34.2,22,21.8,1
-0.31,0.12,69.82,34.23,22,22,1
-0.19,0.11,63.6,34.24,22,21.8,1
-1.75,0.1,77.13,34.19,22.1,22.2,1
2.45,0.11,96.27,34.1,22.1,22.1,1
-2.05,0.11,98.03,34.09,22.1,22.2,1
1.57,0.11,75.16,34.08,22.2,22,1
-0.71,0.12,74.07,34.07,22.2,21.9,1
-0.96,0.12,78.97,34.06,22.2,21.8,1
0.81,0.14,78.5,34.07,22.2,21.8,1
1.05,0.13,80.82,34.29,22.3,21.7,1
-0.77,0.14,73.47,34.39,22.3,21.9,1
1.36,0.12,85.48,34.37,22.3,21.7,1
-0.91,0.11,79.92,34.41,22.4,21.6,1
0.03,0.11,73.35,34.44,22.4,21.6,1
-0.15,0.11,73.62,34.4,22.4,21.5,1
1.14,0.11,72.73,34.39,22.5,21.5,1
-1.08,0.11,74.46,34.42,22.5,21.5,1
0.01,0.11,75,34.6,22.5,21.4,0
0.7,0.11,78.61,34.56,22.6,21.4,0
-0.29,0.11,78.96,34.56,22.6,21.3,0
-0.28,0.11,76.63,34.59,22.6,21.3,0
-0.34,0.1,70.17,34.59,22.6,21.2,0
0.52,0.11,75.38,34.49,22.7,21.2,0
-0.21,0.1,84.69,34.46,22.7,21.2,0
0.53,0.11,89.12,34.39,22.7,21.1,0
-0.83,0.12,79.7,34.31,22.7,21.1,0
0.15,0.11,76.44,34.32,22.8,21.1,0
0.31,0.11,82.52,34.29,22.8,21,0
-0.21,0.11,87.29,34.3,22.8,21,0
0.02,0.11,76.75,34.34,22.9,21,0
-0.13,0.11,66.03,34.39,22.9,21,0
-0.06,0.11,77.46,34.43,22.9,20.9,0
0.87,0.11,79.09,34.49,22.9,20.9,-1
-0.94,0.11,79.22,34.47,23,20.9,-1
-0.12,0.11,78.08,34.45,23,20.8,-1
0.11,0.11,76.88,34.39,23,20.8,-1
0.43,0.12,70.41,34.36,23,20.8,-1
-0.28,0.11,75.7,34.32,23.1,20.8,-1
0.99,0.11,80.73,34.35,23.1,20.8,-1
-0.66,0.11,80.35,34.43,23.1,20.9,-1
-0.54,0.12,79.69,34.46,23.1,20.9,-1
-0.57,0.12,77.61,34.45,23.2,21,-1
0.72,0.12,71.91,34.41,23.2,20.9,-1
0.15,0.12,68.3,34.36,23.2,20.8,-1
0,0.12,56.08,34.32,23.2,20.8,-1
-0.1,0.12,71.59,34.29,23.3,20.8,-1
0.09,0.12,83.33,34.24,23.3,20.8,-1
-0.16,0.11,77.96,34.19,23.3,20.8,-1
0.38,0.11,78.23,34.24,23.3,20.8,-1
-0.13,0.12,70.59,34.42,23.4,20.7,-1
-0.08,0.11,76.06,34.59,23.4,20.7,-1
0.36,0.12,77.97,34.64,23.4,20.7,-1
-0.38,0.12,76.02,34.66,23.4,20.7,-1
-0.21,0.11,76.05,34.63,23.4,20.8,-1
0.04,0.11,98.44,34.63,23.5,20.8,-1
-1.86,0.11,92.89,34.61,23.5,20.9,-1
1.87,0.11,72.35,34.62,23.5,20.8,-1
0.18,0.11,80.12,34.61,23.5,20.8,-1
-0.11,0.12,84.19,34.61,23.6,20.8,-1
-0.08,0.12,66.07,34.57,23.6,20.8,-1
0.28,0.11,75.21,34.53,23.6,20.7,-1
-0.34,0.11,82.09,34.56,23.6,20.8,-1
0.11,0.12,80.03,34.59,23.6,20.8,1
-0.13,0.11,73.02,34.56,23.7,20.8,1
2.3,0.11,80.06,34.51,23.7,20.7,1
-1.97,0.11,79.53,34.49,23.7,20.7,1
0.07,0.12,77.3,34.34,23.7,20.7,1
-0.13,0.12,73.79,34.39,23.7,20.6,1
0.02,0.12,78.14,34.43,23.7,20.6,1
-0.13,0.12,77.82,34.42,23.8,20.6,1
0.1,0.13,75.07,34.37,23.8,20.6,1
-0.06,0.13,77.31,34.33,23.8,20.6,1
-0.66,0.12,78.87,34.42,23.8,20.6,1
0.78,0.12,80.68,34.48,23.8,20.6,1
-0.94,0.12,70.67,34.5,23.9,20.6,1
0.52,0.12,72.16,34.48,23.9,20.6,1
0.01,0.12,63.25,34.49,23.9,20.6,1
0.13,0.12,67.53,34.45,23.9,20.5,1
-0.35,0.12,91.59,34.39,23.9,20.5,1
0.38,0.12,107.04,34.4,23.9,20.5,1
-0.39,0.12,89.26,34.45,24,20.6,1
0.61,0.12,83.02,34.51,24,20.6,1
-0.46,0.11,77.41,34.55,24,20.6,1
0.24,0.12,75.21,34.49,24,20.5,1
-0.09,0.12,78.78,34.51,24,20.5,1
0.21,0.12,95.57,34.47,24,20.5,1
-0.36,0.13,90.84,34.48,24.1,20.5,1
-0.03,0.13,119.97,34.47,24.1,20.5,1
0.16,0.13,112.27,34.49,24.1,20.5,1
0.41,0.13,77.97,34.47,24.1,20.5,1
-0.38,0.13,80.23,34.48,24.1,20.5,1
0.18,0.12,89.44,34.5,24.1,20.4,1
0.05,0.13,87.32,34.49,24.1,20.4,1
-0.52,0.12,80.7,34.48,24.2,20.4,1
0.31,0.13,77.94,34.44,24.2,20.4,1
-0.95,0.13,79.24,34.49,24.2,20.5,1
1.2,0.14,74.95,34.43,24.2,20.5,1
-0.41,0.13,82.74,34.47,24.2,20.5,1
-0.76,0.11,84.48,34.54,24.2,20.5,1
1.15,0.13,75.95,34.34,24.2,20.5,1
0.18,0.13,76.47,34.43,24.3,20.5,1
0.75,0.13,81.66,34.49,24.3,20.5,1
-1.4,0.13,78.71,34.54,24.3,20.4,1
0.57,0.12,81.94,34.41,24.3,20.4,1
-0.53,0.12,83.58,34.28,24.3,20.4,1
0.18,0.12,80.73,34.24,24.3,20.4,1
0.51,0.13,78.25,34.28,24.4,20.5,1
-0.14,0.13,82.53,34.29,24.4,20.4,1
-0.1,0.13,81.11,34.38,24.4,20.4,1
-0.06,0.13,81.28,34.42,24.4,20.3,1
0,0.12,83,34.37,24.4,20.3,1
0,0.11,70.46,34.37,24.4,20.3,1
-0.19,0.12,66.03,34.5,24.4,20.3,1
0.63,0.13,78.33,34.51,24.4,20.3,1
-0.32,0.13,74.68,34.6,24.5,20.3,1
-0.34,0.13,77.51,34.66,24.5,20.1,1
0.01,0.14,87.86,34.67,24.5,20.1,1
0.38,0.14,83.04,34.7,24.5,20.1,1
-0.01,0.14,85.46,34.77,24.5,20.1,1
-0.18,0.14,84.3,34.65,24.5,20,1
0,0.13,84,34.52,24.5,20.1,1
-0.11,0.14,108.37,34.56,24.6,20.2,1
0,0.13,84.42,34.76,24.6,20,1
0.61,0.13,80.48,34.66,24.6,20,1
-0.7,0.13,91.56,34.51,24.6,20,1
0.01,0.14,81.12,34.63,24.6,19.9,1
-0.11,0.14,74.95,34.81,24.6,20.1,1
1.73,0.14,76.31,34.88,24.6,20.4,1
-1.45,0.15,77.82,34.85,24.6,20.6,1
0.27,0.14,79.01,34.75,24.7,20.7,1
-0.4,0.15,80.79,34.09,24.7,20.5,1
0.31,0.18,84.69,34.05,24.7,20.4,1
-0.07,0.15,81.55,34.1,24.7,20.2,1
-0.02,0.14,75.96,33.74,24.7,20.1,1
0.2,0.14,84.67,33.59,24.7,19.9,1
-0.4,0.13,80.17,33.72,24.7,19.8,1
-0.06,0.12,78.93,33.52,24.7,19.8,1
0.37,0.13,93.19,33.33,24.7,19.8,1
0.69,0.13,108.28,33.23,24.8,19.8,1
-0.86,0.14,102.51,33.33,24.8,19.7,1
0.03,0.13,83.86,33.1,24.8,19.7,1
-0.16,0.13,89.72,33.13,24.8,19.7,1
0.2,0.14,83.39,33.35,24.8,19.7,1
-0.44,0.13,80.17,33.46,24.8,19.7,1
0.3,0.13,82.83,33.45,24.8,19.7,1
0.02,0.13,78.46,33.45,24.8,19.6,1
0.19,0.13,85.61,33.51,24.8,19.6,1
0.21,0.13,81.07,33.56,24.8,19.5,1
-0.5,0.13,84.27,33.58,24.9,19.5,1
0.18,0.13,87.96,33.51,24.9,19.5,1
-0.05,0.13,84.71,33.57,24.9,19.5,1
-0.02,0.13,87.35,33.56,24.9,19.5,1
0.54,0.13,80.12,33.6,24.9,19.5,1
-0.4,0.12,84.52,33.65,24.9,19.4,1
0.08,0.13,83.98,33.74,24.9,19.4,1
-0.17,0.14,82.59,33.81,24.9,19.4,1
0.4,0.13,87.65,33.79,24.9,19.4,1
0.44,0.13,90.59,33.74,25,19.4,1
-0.92,0.12,87.88,33.76,25,19.4,1
0.34,0.12,88.51,33.8,25,19.3,1
0.82,0.12,88.78,33.8,25,19.3,1
-2.95,0.13,93.98,33.74,25,19.4,1
1.31,0.14,81.34,33.76,25,19.4,1
-1.17,0.14,80.87,33.75,25,19.3,1
1.6,0.14,79.41,33.72,25,19.2,1
0.13,0.14,77.2,33.76,25,19.3,1
-0.05,0.14,82.61,33.83,25,19.3,1
0.01,0.15,80.75,33.75,25,19.3,1
-0.19,0.14,84.87,33.74,25,19.3,1
0.13,0.14,82.93,33.68,25,19.3,1
0.21,0.13,75.74,33.75,25.1,19.2,1
0.03,0.14,78.78,33.84,25.1,19.2,1
-0.2,0.17,81.05,33.96,25.1,19.3,1
-0.22,0.15,87.02,33.99,25.1,19.2,1
0.32,0.15,83.04,34.1,25.1,19.3,1
-0.03,0.14,82.03,34.24,25.1,19.3,1
0.28,0.13,88.51,34.24,25.1,19.2,1
-0.31,0.14,84.33,34.23,25.1,19.2,1
0.12,0.14,94.25,34.15,25.1,19.2,1
-0.14,0.14,99.09,34.07,25.1,19.1,1
0.29,0.13,96.65,34.1,25.1,18.9,1
0.14,0.13,102.59,34.22,25.1,18.8,1
-0.45,0.13,104.86,34.3,25.1,18.8,1
0.3,0.14,80.56,34.38,25.1,18.8,1
-0.96,0.17,88.27,34.43,25.1,18.8,1
1.48,0.18,83.43,34.52,25.1,18.8,1
0.55,0.21,77.04,34.55,25.1,18.8,1
-1.59,0.22,78.11,34.49,25.1,18.8,1
0.67,0.41,80.09,34.51,25.1,18.8,1
-0.4,0.64,74.91,34.54,25.1,18.6,1
0.04,1.1,78.15,34.54,25.1,18.7,1
-0.27,1.32,81.79,34.57,25.1,18.6,1
0.22,1.19,95.81,34.63,25.1,18.6,1
-0.15,0.86,87.93,34.61,25.1,18.5,1
0.27,0.78,97.23,34.57,25.1,18.5,1
-0.31,1.21,85.26,34.6,25.1,18.4,1
0.58,1.53,70.9,34.59,25.1,18.5,1
-0.38,1.88,82.04,34.48,25.1,18.4,1
-0.47,1.85,89.81,34.43,25.1,18.4,1
0.63,1.47,83.31,34.44,25.1,18.5,1
-0.25,2.05,84.06,34.56,25.1,18.5,1
0.04,1.97,85.42,34.49,25.1,18.5,1
-0.28,1.69,92.4,34.44,25.1,18.4,1
0.38,1.73,113.14,34.4,25.1,18.4,1
-0.34,2.39,92.81,34.37,25.2,18.4,1
0.59,1.91,87.13,34.26,25.2,18.3,1
-0.41,1.4,99.04,34.26,25.2,18.3,1
-0.1,1.03,93.39,34.29,25.2,18.3,1
0.1,1.04,76.66,34.25,25.2,18.2,1
0.01,1.09,86.71,34.14,25.2,18.3,1
-0.11,0.93,97.62,34.12,25.2,18.2,1
0.26,1.25,89.99,34.1,25.2,18.3,1
-0.01,1.27,76.04,33.96,25.2,18.2,1
0.11,1.4,83.09,34.01,25.2,18.2,1
-0.23,1.3,87.51,34,25.2,18.2,1
0.09,1.19,86.46,34.04,25.2,18.2,1
-1.14,0.99,88.59,34.09,25.2,18.2,1
1,2.19,86.36,34.14,25.2,18.3,1
-0.05,2.07,79.61,34.17,25.2,18.2,1
0.17,1.9,74.76,33.99,25.2,18.3,1
-1.37,1.3,85.38,34.06,25.2,18.3,1
1.46,1.48,82.67,33.82,25.2,18.2,1
-0.2,1.29,81.37,33.68,25.2,18.3,1
0.05,2.19,80.69,33.97,25.2,18.4,1
0.25,2.68,83.76,34.08,25.2,18.3,1
-0.14,2.82,83.64,34.43,25.2,18.3,1
-0.01,2.11,83.15,34.64,25.2,18.4,1
0.04,1.19,84.99,34.63,25.3,18.3,1
-0.1,1.14,84.75,34.57,25.3,18.3,1
-0.28,1.59,78.14,34.65,25.3,18.3,1
0.34,2.01,78.62,34.69,25.3,18.3,1
0.1,2.89,88.4,34.85,25.3,18.3,1
-0.24,2.81,94.26,34.99,25.3,18.3,1
-0.01,2.56,86.89,35.04,25.3,18.4,1
-0.12,2.42,81.43,35.03,25.3,18.3,1
0.05,3.29,83.04,34.9,25.3,18.3,1
0.15,2.52,81.08,34.94,25.3,18.3,1
1.57,2.07,81.03,35,25.3,18.4,1
-1.57,3.74,84.29,35.03,25.3,18.4,1
0.07,2.96,81.04,35.1,25.3,18.4,1
-0.17,2.95,83.06,35.13,25.4,18.4,1
0.32,2.62,82.89,34.96,25.4,18.4,1
-0.14,2.21,79.51,35.06,25.4,18.5,1
0.04,2.03,85.18,35.14,25.4,18.5,1
-0.05,2.35,82.28,35.16,25.4,18.4,1
-0.17,3.78,88.29,35.2,25.4,18.4,1
-0.09,3.19,92.46,35.27,25.4,18.4,1
0.36,2.84,90.65,35.24,25.4,18.5,1
-0.1,2.5,86.05,35.19,25.4,18.4,1
0.05,2.24,94.61,35.11,25.4,18.4,1
-0.02,1.78,83.34,35.11,25.4,18.4,1
-0.35,1.45,77.55,35.07,25.5,18.6,1
-0.02,1.24,78.23,35.03,25.5,18.9,1
0.51,1,80.93,35.04,25.5,18.7,1
-0.29,0.84,81.99,35.04,25.5,18.8,1
0.14,0.68,80.87,35.07,25.5,18.7,1
-0.01,0.56,83.08,35.12,25.5,18.8,1
-0.1,0.51,81.56,35.15,25.5,18.6,1
0.28,0.46,79.17,35.23,25.6,18.6,1
-0.34,0.4,89.19,35.28,25.6,18.6,1
0.29,0.35,90.45,35.32,25.6,18.6,1
-0.05,0.31,78.85,35.38,25.6,18.7,1
-0.2,0.27,80.66,35.47,25.6,18.8,1
0.12,0.23,84.21,35.5,25.6,19,1
-0.46,0.2,85.98,35.56,25.7,18.8,1
0.03,0.18,82.17,35.59,25.7,18.9,1
1,0.16,79.63,35.62,25.7,18.8,1
-0.71,0.21,80.74,35.59,25.7,18.9,1
0.43,0.56,76.91,35.43,25.7,18.7,1
-0.39,0.51,79.57,35.47,25.7,18.6,1
-0.02,0.4,81.86,35.42,25.8,18.6,1
0.01,0.32,91.83,35.47,25.8,18.6,1
0.24,0.18,112.9,35.48,25.8,18.5,1
-0.22,0.09,116.67,35.44,25.8,18.5,1
0.02,0.18,118.43,35.49,25.8,18.5,1
-0.12,0.16,116.05,35.54,25.8,18.3,1
0.17,0.16,106.01,35.53,25.8,18.2,1
-0.06,0.17,93.24,35.29,25.8,17.9,1
0.11,0.17,87.69,34.76,25.8,18,1
0.12,0.17,84.92,34.67,25.8,18.1,1
-1.6,0.17,88.47,34.69,25.8,17.9,1
